FundataKey|AsOfDate|1MthReturn|3MthReturn|6MthReturn|YTDReturn|1YrSimpleReturn|3YrSimpleReturn|5YrSimpleReturn|10YrSimpleReturn|1YrCompoundReturn|3YrCompoundReturn|5YrCompoundReturn|10YrCompoundReturn|InceptionReturn|TotalDist|DistYield
37925|08/31/2020|2.045|5.97|10.769|6.455|11.901|3.241|0.4||11.901|3.514|2.359||7.117||
37926|08/31/2020|2.907|7.714|-1.223|-5.057|-0.007|4.387|4.966||-0.007|0.38|2.345||4.118||
37928|08/31/2020|1.127|4.824|4.87|-4.113|6.149|8.99|3.22||6.149|3.719|5.729||8.03|0.28594|2.2669
37929|08/31/2020|2.944|7.831|-1.016|-4.792|0.412|4.827|5.379||0.412|0.802|2.77||4.538||
37930|08/31/2020|1.396|6.407|5.305|3.443|6.132|6.233|2.696||6.132|5.673|4.379||4.906||
37931|08/31/2020|1.213|5.078|5.369|-3.517|7.162|10.008|4.206||7.162|4.705|6.727||9.087|0.461746|3.6048
37932|08/31/2020|1.505|6.03|5.275|-5.693|3.528|8.453|-2.942||3.528|2.124|3.444||4.627|0.1085|0.7702
37934|08/31/2020|-2.99|2.93|4.457|10.359|6.406|2.189|11.382||6.406|7.681|5.84||5.164|0.507873|4.6788
37935|08/31/2020|-2.947|3.069|4.736|10.746|6.977|2.745|11.995||6.977|8.264|6.411||5.738|0.570793|5.2002
37937|08/31/2020|1.436|6.534|5.554|3.767|6.638|6.746|3.226||6.638|6.186|4.883||5.423||
37940|08/31/2020|0|0.071|0.345|0.617|1.149|1.239|0.637||1.149|1.371|1.068||1.021|0.114371|1.1437
37941|08/31/2020|4.251|16.198|1.408|-7.04|-0.284|-1.185|17.779||-0.284|-1.49|4.15||5.001|0.496565|4.2749
37942|08/31/2020|1.741|4.111|6.853|-0.339|7.214|7.104|3.667||7.214|4.794|6.33||9.48||
37943|08/31/2020|1.834|4.399|7.452|0.395|8.398|8.319|4.776||8.398|5.961|7.503||10.687|0.157185|1.0195
37944|08/31/2020|0|1.385|2.731|4.174|3.701|-0.339|0.867||3.701|2.259|1.376||1.364|0.039828|0.4061
37945|08/31/2020|0.05|1.54|3.026|4.556|4.272|-0.179|1.443||4.272|2.678|1.852||1.923|0.194017|2.0196
37946|08/31/2020|3.196|8.203|10.982|9.021|11.571|17.184|2.475||11.571|10.631|7.986||9.899||
37947|08/31/2020|3.229|8.308|11.194|9.296|11.991|17.666|2.915||11.991|11.066|8.422||10.587||
37948|08/31/2020|2.734|8.794|5.208|1.83|5.367|7.745|0.673||5.367|4.63|4.1||5.078||
37949|08/31/2020|2.773|8.929|5.458|2.148|5.853|8.201|1.096||5.853|5.088|4.545||5.534||
37950|08/31/2020|2.917|7.96|8.789|5.191|9.276|10.373|0||9.276|6.463|5.257||7.764||
37951|08/31/2020|2.96|8.095|9.057|5.54|9.812|10.85|0.425||9.812|6.943|5.717||8.228||
37952|08/31/2020|1.69|5.868|7.494|4.109|5.73|9.608|2.175||5.73|6.625|5.134||5.571||
37953|08/31/2020|1.726|5.98|7.716|4.396|6.166|10.08|2.639||6.166|7.073|5.584||6.02||
37954|08/31/2020|1.58|7.251|10.393|7.116|11.275|9.854|4.028||11.275|8.678|7.224||6.28||
37955|08/31/2020|1.619|7.374|10.644|7.438|11.771|10.349|4.491||11.771|9.162|7.708||6.863||
37956|08/31/2020|2.259|6.676|12.403|9.82|14.661|13.231|1.07||14.661|10.36|6.802||8.936||
37957|08/31/2020|2.293|6.775|12.618|10.101|15.112|13.654|1.554||15.112|10.786|7.243||9.635||
37996|08/31/2020|-0.744|3.35|2.609|3.41|3.159|-0.365|4.775||3.159|3.287|2.78||3.431|0.42|4.8128
37997|08/31/2020|-0.677|3.567|3.037|3.979|4.02|0.463|5.577||4.02|4.135|3.605||4.282|0.504|5.7951
37998|08/31/2020|-0.591|3.842|3.574|4.695|5.1|1.513|6.708||5.1|5.233|4.704||5.291|0.6|6.9441
37999|08/31/2020|-0.53|2.402|3.839|6.194|5.19|0.104|4.568||5.19|4.002|3.175||3.272|0.27|2.6365
38000|08/31/2020|-0.484|2.547|4.128|6.586|5.774|0.654|5.145||5.774|4.575|3.742||3.858|0.282|2.6077
38001|08/31/2020|-0.535|2.393|3.823|6.173|5.163|0.095|4.557||5.163|3.985|3.16||3.284|0.27|2.6347
38002|08/31/2020|-0.499|2.501|4.038|6.464|5.594|0.497|4.974||5.594|4.405|3.575||3.673|0.276|2.591
38003|08/31/2020|-0.444|2.672|4.377|6.923|6.281|1.137|5.739||6.281|5.079|4.259||4.41|0.298|2.6036
38004|08/31/2020|0.507|5.461|2.232|1.104|2.46|0.647|8.111||2.46|2.968|4.329||4.908|0.3455|3.244
38005|08/31/2020|0.555|5.614|2.523|1.485|3.04|1.203|8.694||3.04|3.543|4.905||5.481|0.4085|3.7916
38006|08/31/2020|0.505|5.452|2.213|1.079|2.42|0.606|8.068||2.42|2.926|4.287||4.873|0.3447|3.2097
38007|08/31/2020|0.544|5.574|2.449|1.387|2.89|1.061|8.553||2.89|3.395|4.759||5.33|0.393|3.6569
38008|08/31/2020|0.628|5.843|2.963|2.06|3.921|2.072|9.636||3.921|4.428|5.805||6.387|0.5016|4.6289
38009|08/31/2020|0.336|3.907|1.4|1.968|3.171|2.75|5.593||3.171|3.153|3.103||4.131|0.401332|3.9814
38010|08/31/2020|1.21|5.192|3.368|1.834|4.433|6.378|6.015||4.433|5.208|4.703||5.774|0.059245|0.3933
38011|08/31/2020|2.251|6.595|-0.119|-4.053|1.075|9.473|8.41||1.075|4.345|4.948||6.014|0.073369|0.4364
38022|08/31/2020|0.009|0.035|0.093|0.2|0.441|0.854|0.655||0.441|0.772|0.711||1.02||
38025|08/31/2020|0.46|5.334|9.758|5.089|6.337|8.688|-3.705||6.337|6.206|3.804||4.771||
38026|08/31/2020|0.45|5.448|10.275|5.781|7.368|9.068|-3.125||7.368|6.795|4.412||5.361||
38027|08/31/2020|0.678|5.277|5.029|3.995|5.55|5.268|7.375||5.55|5.082|5.098||5.547||
38028|08/31/2020|0.69|5.299|5.063|4.014|5.687|5.848|7.979||5.687|5.524|5.581||6.019||
38031|08/31/2020|1.361|5.365|5.694|0.919|5.699|9.03|4.749||5.699|6.771|6.073||5.426||
38032|08/31/2020|1.377|5.413|5.79|1.043|5.921|9.337|5.058||5.921|7.042|6.36||5.646||
38047|08/31/2020|4.25|7.701|5.661|0.412|6.558|2.421|-3.718||6.558|4.042|2.538||3.548||
38048|08/31/2020|4.287|7.775|5.864|0.678|7.015|2.902|-3.288||7.015|4.502|2.999||3.985||
38051|08/31/2020|1.79|7.722|3.372|-0.4|4.359|8.884|1.79||4.359|3.837|4.188||5.644||
38052|08/31/2020|1.823|7.828|3.573|-0.143|4.769|9.298|2.18||4.769|4.239|4.591||5.996||
38053|08/31/2020|1.043|5.689|2.438|0.606|2.718|5.8|6.995||2.718|4.595|5.071||3.984||
38060|08/31/2020|1.066|5.764|2.576|0.792|2.992|6.064|7.14||2.992|4.859|5.298||3.83||
38061|08/31/2020|0.494|4.513|0.717|1.438|1.892|1.741|4.643||1.892|2.603|3.401||3.838||
38062|08/31/2020|0.513|4.574|0.832|1.591|2.12|1.704|4.572||2.12|2.741|3.453||3.926||
38063|08/31/2020|0.786|4.515|6.443|4.654|7.7|8.928|6.909||7.7|7.449|6.549||8.478||
38064|08/31/2020|0.805|4.574|6.564|4.81|7.939|9.133|7.116||7.939|7.676|6.766||8.664||
38065|08/31/2020|1.866|5.725|8.913|3.73|7.853|15.934|7.783||7.853|10.528|8.925||7.792||
38067|08/31/2020|1.855|5.786|9.087|3.965|8.248|16.755|8.217||8.248|11.135|9.466||8.22||
38080|08/31/2020|0.76|6.063|4.261|2.874|4.307|5.457|5.86||4.307|5.413|4.724||4.59||
38081|08/31/2020|0.801|6.195|4.517|3.208|4.784|5.873|6.291||4.784|5.845|5.154||4.981||
38083|08/31/2020|1.138|6.222|4.982|5.072|5.169|7.813|3.452||5.169|6.359|4.639||6.28||
38084|08/31/2020|1.171|6.325|5.184|5.338|5.57|8.233|3.862||5.57|6.767|5.047||6.687||
38085|08/31/2020|-0.885|2.727|2.791|6.372|4.367|0.172|4.205||4.367|4.112|2.814||2.982||
38087|08/31/2020|-0.902|2.667|2.995|6.805|4.973|0.44|4.2||4.973|4.482|3.017||3.099||
38090|08/31/2020|2.386|7.977|3.868|0.977|4.518|8.494|5.114||4.518|6.674|5.589||5.944||
38092|08/31/2020|-1.187|1.772|3.266|6.778|4.21|-0.841|3.699||4.21|3.503|2.141||2.063||
38093|08/31/2020|2.425|8.101|4.058|1.263|5.019|9.051|6.059||5.019|7.226|6.247||6.675||
38094|08/31/2020|1.618|7.164|8.054|5.208|9.514|9.001|1.767||9.514|7.252|5.702||7.049||
38095|08/31/2020|1.644|7.248|8.224|5.425|9.866|9.368|2.076||9.866|7.608|6.041||7.4||
38096|08/31/2020|-1.187|1.772|3.266|6.778|4.21|-0.841|3.699||4.21|3.503|2.141||2.063||
38099|08/31/2020|-1.171|1.823|3.368|6.918|4.417|-0.643|3.92||4.417|3.71|2.347||2.302||
38100|08/31/2020|0.573|3.692|1.261|0.76|1.881|1.649|7.205||1.881|3.471|3.654||5.507||
38101|08/31/2020|0.61|3.809|1.486|1.055|2.329|2.075|7.636||2.329|3.916|4.089||5.902||
38102|08/31/2020|3.086|7.331|13.352|6.39|13.365|3.131|0.631||13.365|3.18|2.241||8.707||
38103|08/31/2020|-1.171|1.823|3.368|6.918|4.417|-0.643|3.92||4.417|3.71|2.347||2.302||
38104|08/31/2020|3.113|7.416|13.532|6.612|13.782|3.599|1.135||13.782|3.619|2.705||9.179||
38105|08/31/2020|1.265|6.663|5.361|2.226|4.618|8.621|5.382||4.618|6.158|4.975||6.679||
38106|08/31/2020|1.314|6.818|5.622|2.57|5.11|9.224|5.829||5.11|6.725|5.508||7.093||
38107|08/31/2020|0.557|5.012|9.723|-0.035|2.665|6.132|-12.416||2.665|4.119|1.075||3.409||
38110|08/31/2020|0.596|5.135|9.978|0.27|3.14|6.783|-11.944||3.14|4.654|1.62||3.71||
38115|08/31/2020|1.015|6.835|12.208|4.158|13.871|18.117|8.469||13.871|11.601|10.109||15.411||
38116|08/31/2020|1.061|6.957|12.555|4.542|14.419|18.53|8.615||14.419|12.09|10.483||15.71||
38121|08/31/2020|2.7|11.601|10.772|5.927|11.584|7.055|4.911||11.584|3.871|3.098||3.69||
38122|08/31/2020|2.734|11.635|11.079|6.258|12.121|7.638|5.625||12.121|4.498|3.758||4.319||
38127|08/31/2020|-1.163|1.847|3.416|6.984|4.513|-0.553|4.015||4.513|3.803|2.44||2.371||
38128|08/31/2020|-1.117|1.994|3.71|7.384|5.084|-0.071|4.523||5.084|4.339|2.953||2.877||
38129|08/31/2020|-1.162|1.853|3.427|6.998|4.533|-0.535|4.026||4.533|3.823|2.459||2.382||
38130|08/31/2020|-1.114|2.001|3.724|7.404|5.131|0.015|4.563||5.131|4.412|3.027||2.932||
38131|08/31/2020|-1.114|2.001|3.724|7.404|5.131|0.015|4.563||5.131|4.412|3.027||2.932||
38132|08/31/2020|-1.093|2.057|3.845|7.574|5.384|0.01|4.52||5.384|4.578|3.098||2.976||
38135|08/31/2020|1.403|6.833|3.95|1.068|3.086|4.091|6.308||3.086|2.941|3.204||4.903||
38136|08/31/2020|1.432|6.924|4.123|1.29|3.427|4.48|6.842||3.427|3.297|3.618||5.311||
38138|08/31/2020|2.673|8.769|4.587|-2.082|2.113|5.671|6.269||2.113|1.623|2.823||5.527||
38139|08/31/2020|2.673|8.76|4.572|-2.126|2.155|6.284|6.851||2.155|2.024|3.295||6.006||
38141|08/31/2020|1.798|6.599|12.299|7.479|11.403|7.42|7.117||11.403|7.225|5.278||8.748||
38142|08/31/2020|1.832|6.707|12.525|7.765|11.862|7.832|7.44||11.862|7.658|5.668||9.146||
38156|08/31/2020|1.109|4.606|4.568|2.811|4.449|7.173|7.544||4.449|5.206|5.593||7.16||
38158|08/31/2020|1.134|4.684|4.723|3.012|4.755|7.452|7.787||4.755|5.502|5.872||7.412||
38163|08/31/2020|-1.178|1.801|3.326|6.86|4.331|-0.739|3.814||4.331|3.622|2.257||2.178||
38170|08/31/2020|0.693|4.14|3.531|1.308|3.783|6.728|4.793||3.783|4.469|4.014||6.175||
38173|08/31/2020|0.04|3.987|3.25|3.928|4.392|3.389|6.042||4.392|4.604|4.296||4.651||
38174|08/31/2020|0.693|4.14|3.531|1.308|3.783|6.728|4.793||3.783|4.469|4.014||6.175||
38175|08/31/2020|0.085|4.129|3.528|4.297|4.953|3.945|6.607||4.953|5.167|4.857||5.154||
38179|08/31/2020|0.739|5.648|7.097|4.506|8.225|6.688|5.274||8.225|5.767|5.558||6.122||
38180|08/31/2020|0.714|4.206|3.661|1.475|4.04|6.998|5.076||4.04|4.729|4.28||6.473||
38181|08/31/2020|0.758|5.704|7.207|4.647|8.443|6.891|5.503||8.443|5.976|5.771||6.305||
38182|08/31/2020|0.714|4.206|3.661|1.475|4.04|6.998|5.076||4.04|4.729|4.28||6.473||
38183|08/31/2020|1.385|6.369|-17.224|-19.721|-13.679|-5.206|13.398||-13.679|-5.824|-1.392||0.31|0.36|7.7314
38184|08/31/2020|1.449|6.566|-16.917|-19.326|-13.593|-4.377|14.354||-13.593|-5.277|-1.092||0.66|0.36|6.9365
38187|08/31/2020|-0.335|3.21|4.366|5.444|5.575|2.337|5.017||5.575|4.544|3.887||4.164||
38188|08/31/2020|-0.288|3.355|4.653|5.826|6.149|2.998|5.703||6.149|5.149|4.508||4.76||
38189|08/31/2020|0.761|4.354|3.951|1.85|4.618|7.578|5.654||4.618|5.307|4.851||7.02||
38190|08/31/2020|0.756|4.337|3.918|1.808|4.555|7.522|5.585||4.555|5.245|4.789||6.977||
38191|08/31/2020|0.835|4.59|4.372|2.413|5.481|8.499|6.715||5.481|6.201|5.822||8.008||
38192|08/31/2020|0.83|4.569|4.373|2.395|5.464|8.521|6.579||5.464|6.185|5.746||7.907||
38193|08/31/2020|0.83|4.569|4.373|2.395|5.464|8.521|6.579||5.464|6.185|5.746||7.907||
38194|08/31/2020|0.714|5.768|7.145|4.464|8.517|6.576|4.383||8.517|5.748|5.423||6.77||
38195|08/31/2020|0.736|5.842|7.29|4.649|8.806|6.854|4.621||8.806|6.028|5.692||6.998||
38196|08/31/2020|1.211|7.057|8.134|3.975|9.381|8.388|5.353||9.381|6.217|6.197||6.818||
38197|08/31/2020|1.24|7.15|8.318|4.209|9.748|8.734|5.686||9.748|6.564|6.539||7.105||
38198|08/31/2020|0.857|4.661|4.547|2.617|5.864|9.193|7.184||5.864|6.782|6.336||8.377||
38199|08/31/2020|0.858|4.876|4.764|2.694|5.829|6.801|4.487||5.829|5.165|5.091||5.714||
38200|08/31/2020|0.897|5.001|5.012|3.014|6.327|7.296|4.88||6.327|5.655|5.556||6.137||
38201|08/31/2020|0.39|4.707|6.017|5.156|7.23|4.745|5.372||7.23|5.391|4.921||5.232||
38202|08/31/2020|0.428|4.828|6.258|5.472|7.715|5.217|5.798||7.715|5.867|5.381||5.652||
38203|08/31/2020|-0.074|2.951|2.714|4.209|3.853|-0.491|4.65||3.853|3.285|3.054||4.664||
38204|08/31/2020|-0.063|2.987|2.78|4.298|3.977|-0.515|4.675||3.977|3.354|3.092||4.805||
38206|08/31/2020|1.913|6.111|8.295|3.598|9.439|15.295|8.775||9.439|9.697|8.956||11.072||
38207|08/31/2020|1.951|6.28|8.657|4.039|10.04|15.986|9.189||10.04|10.243|9.499||11.432||
38208|08/31/2020|3.246|6.735|-4.394|-7.048|-3.165|7.261|9.359||-3.165|1.427|4.159||5.148||
38209|08/31/2020|3.279|6.839|-4.209|-6.809|-2.793|7.679|9.81||-2.793|1.817|4.57||5.463||
38210|08/31/2020|3.997|8.194|8.583|3.706|20.829|9.005|3.325||20.829|8.734|6.737||10.499||
38211|08/31/2020|3.998|8.192|8.58|3.691|20.918|9.496|3.822||20.918|9.1|7.146||10.853||
38216|08/31/2020|2.734|4.761|-0.757|-10.536|-2.637|17.617|0.152||-2.637|-0.216|1.373||1.946|0.0324|0.3083
38218|08/31/2020|5.499|10.583|2.127|-10.934|-0.617|12.548|1.56||-0.617|-1.654|1.777||-0.586|0.023107|0.2868
38219|08/31/2020|1.403|6.48|9.113|4.053|11.711|9.146|7.124||11.711|6.344|6.94||8.924||
38221|08/31/2020|2.757|4.834|-0.618|-10.321|-2.278|17.89|0.398||-2.278|0.06|1.644||2.262|0.0333|0.3079
38222|08/31/2020|1.442|6.58|9.32|4.306|12.141|9.479|7.598||12.141|6.77|7.344||9.255||
38224|08/31/2020|2.826|5.042|-0.218|-9.822|-1.455|18.756|1.191||-1.455|0.84|2.432||3.064|0.0359|0.307
38225|08/31/2020|5.592|10.88|2.681|-10.223|0.589|13.638|2.614||0.589|-0.614|2.839||0.503|0.025604|0.2856
38229|08/31/2020|2.751|4.724|-0.313|-10.708|-2.578|18.652|0.352||-2.578|0.528|1.941||2.092|0.0017473|0.0188
38231|08/31/2020|5.516|10.545|2.583|-11.105|-0.558|13.538|1.764||-0.558|-0.921|2.347||-0.477|0.0013313|0.0187
38232|08/31/2020|2.776|4.802|-0.197|-10.561|-2.228|18.928|0.637||-2.228|0.807|2.222||2.427|0.00496|0.051
38233|08/31/2020|2.414|7.056|0.389|-4.134|-0.024|8.967|6.426||-0.024|3.073|4.629||8.097||
38234|08/31/2020|2.445|7.143|0.574|-3.917|0.298|9.218|6.714||0.298|3.375|4.92||8.356||
38235|08/31/2020|2.843|5.009|0.191|-10.098|-1.385|19.808|1.401||-1.385|1.602|3.014||3.201|0.0973356|0.9506
38236|08/31/2020|5.61|10.846|3.102|-10.499|0.66|14.645|2.828||0.66|0.137|3.424||0.615|0.0741633|0.9447
38237|08/31/2020|2.933|5.275|0.717|-9.471|-0.315|21.14|2.528||-0.315|2.715|4.149||4.342|0.2286409|2.2836
38238|08/31/2020|1.665|5.808|5.884|-2.747|4.241|8.253|-4.796||4.241|5.185|3.052||2.927||
38239|08/31/2020|3.68|8.634|16.074|10.739|19.101|20.599|1.02||19.101|14.01|9.595||13.244||
38240|08/31/2020|3.714|8.745|16.31|11.036|19.553|20.992|1.526||19.553|14.404|10.019||13.648||
38241|08/31/2020|4.572|10.848|11.822|4.903|15.056|14.584|14.319||15.056|10.975|10.753||11.752||
38242|08/31/2020|4.597|11.05|12.238|5.447|15.961|15.261|14.814||15.961|11.714|11.371||12.243||
38243|08/31/2020|1.704|3.938|11.496|7.193|11.373|23.803|10.499||11.373|16.041|12.885||15.543||
38244|08/31/2020|1.742|4.054|11.741|7.505|11.863|24.222|10.772||11.863|16.512|13.294||15.852||
38245|08/31/2020|1.665|5.808|5.884|-2.747|4.241|8.253|-4.796||4.241|5.185|3.052||2.927||
38246|08/31/2020|1.703|5.927|6.12|-2.455|4.725|8.814|-4.298||4.725|5.705|3.572||3.471||
38247|08/31/2020|1.703|5.927|6.12|-2.455|4.725|8.814|-4.298||4.725|5.705|3.572||3.471||
38248|08/31/2020|1.758|6.103|6.464|-2.036|5.399|9.488|-3.706||5.399|6.372|4.221||4.081||
38249|08/31/2020|1.753|6.084|6.43|-2.079|5.333|9.442|-3.746||5.333|6.316|4.17||4.042||
38250|08/31/2020|1.814|6.277|6.774|-1.625|6.049|10.454|-2.924||6.049|7.208|5.059||4.966||
38251|08/31/2020|1.834|6.3|6.785|-1.598|6.163|10.34|-2.853||6.163|7.191|5.061||4.923||
38252|08/31/2020|1.834|6.3|6.785|-1.598|6.163|10.34|-2.853||6.163|7.191|5.061||4.923||
38253|08/31/2020|1.844|6.368|6.974|-1.417|6.421|11.058|-2.35||6.421|7.706|5.581||5.462||
38288|08/31/2020|1.235|5.945|8.036|2.699|9.536|7.045|5.101||9.536|4.289|4.89||6.769||
38289|08/31/2020|1.235|5.945|8.036|2.699|9.536|7.045|5.101||9.536|4.289|4.89||6.769||
38290|08/31/2020|1.26|6.026|8.199|2.905|9.87|7.378|5.42||9.87|4.611|5.212||7.11||
38293|08/31/2020|0.68|4.586|2.146|2.383|3.605|4.341|6.307||3.605|3.828|4.581||4.827||
38294|08/31/2020|0.68|4.587|2.148|2.387|3.612|4.337|6.3||3.612|3.829|4.579||4.811||
38295|08/31/2020|0.78|5.349|6.428|3.451|7.017|5.861|4.123||7.017|4.67|4.495||5.008||
38296|08/31/2020|0.82|5.062|3.07|3.603|5.261|5.448|7.527||5.261|5.062|5.83||6.034||
38297|08/31/2020|0.749|4.805|2.567|2.943|4.455|5.187|7.161||4.455|4.669|5.426||5.654||
38298|08/31/2020|0.749|4.805|2.567|2.943|4.455|5.187|7.161||4.455|4.669|5.426||5.654||
38299|08/31/2020|2.338|9.46|4.112|-1.082|3.72|9.742|8.007||3.72|5.547|6.729||6.398|1.191831|5.6031
38300|08/31/2020|0.768|4.858|2.675|3.087|4.682|5.766|7.406||4.682|5.026|5.736||5.997||
38315|08/31/2020|0.385|4.081|3.507|2.9|4.2|4.411|4.931||4.2|5.021|4.222||4.597|0.1315131|1.083
38316|08/31/2020|1.217|5.315|0.621|-0.632|1.226|3.524|7.928||1.226|2.424|3.373||3.231||
38318|08/31/2020|-1.057|2.088|4.721|8.088|5.538|-0.693|4.459||5.538|3.97|2.649||3.036||
38351|08/31/2020|-0.965|1.185|3.004|6.621|4.562|-1.12|5.093||4.562|3.716|3.038||3.626|0.232001|2.5918
38352|08/31/2020|1.574|6.38|10.964|10.609|14.393|10.707|-0.624||14.393|10.116|6.823||7.316|0.360327|1.9767
38353|08/31/2020|3.341|9.203|15.026|11.804|19.734|18.782|-0.203||19.734|13.843|9.724||9.958|0.381313|1.6102
38355|08/31/2020|2.198|5.825|14.181|8.076|15.634|21.899|4.218||15.634|12.831|10.092||13.893|0.8504239|2.6291
38356|08/31/2020|0.901|5.177|6.712|6.819|7.738|6.821|2.176||7.738|6.378|5.311||5.457|0.1661382|1.0702
38357|08/31/2020|1.591|6.978|10.07|9.872|11.397|9.148|2.54||11.397|8.076|6.707||6.489|0.1658462|0.9712
38358|08/31/2020|1.601|7.126|10.12|9.855|11.435|8.623|2.628||11.435|7.915|6.608||6.473||
38359|08/31/2020|0.922|5.339|6.907|7.024|8.022|6.973|2.248||8.022|6.458|5.408||5.526|0.000776|0.0047
38360|08/31/2020|2.909|10.227|14.85|12.922|16.366|14.243|3.543||16.366|10.943|9.288||8.504||
38361|08/31/2020|2.197|8.586|12.321|11.44|13.839|11.189|2.973||13.839|9.339|7.887||7.367||
38362|08/31/2020|-0.955|10.143|3.226|-4.852|5.04|3.274|7.144||5.04|0.018|4.94||2.935|0.294001|2.8303
38363|08/31/2020|-0.403|3.626|2.607|5.27|3.845|0.579|1.741||3.845|3.364|2.328||2.886|0.12224|2.6171
38364|08/31/2020|-1.193|1.628|2.955|6.237|3.969|-0.479|1.623||3.969|3.57|2.241||2.804|0.124921|2.2102
38365|08/31/2020|2.51|5.67|1.329|-3.188|0.492|6.752|11.719||0.492|3.353|5.983||4.347|0.629761|4.4214
38366|08/31/2020|3.284|5.835|-1.089|-4.969|-0.211|8.255|12.69||-0.211|4.247|7.169||7.942|0.23052|1.4899
38367|08/31/2020|0.781|2.109|-0.464|-0.537|0.734|4.197|3.842||0.734|3.275|3.182||4.834|0.52428|3.7297
38368|08/31/2020|0.079|-0.175|-19.268|-26.871|-22.163|16.982|-4.552||-22.163|-9.207|-7.418||-6.247|0.51884|5.3528
38369|08/31/2020|3.133|5.33|-1.556|-5.315|-0.266|8.543|12.274||-0.266|4.474|6.983||7.169|0.86772|4.1899
38370|08/31/2020|1.058|6.744|-1.029|-2.042|-0.764|1.351|-0.225||-0.764|1.295|1.84||2.583|0.085241|5.4293
38371|08/31/2020|1.419|5.721|-0.012|-3.564|-0.298|5.155|14.778||-0.298|1.907|5.067||5.271|0.1902|1.4096
38372|08/31/2020|0.599|1.92|-1.638|-1.9|-0.229|5.704|3.302||-0.229|3.497|3.332||5.193|0.4977434|3.2371
38373|08/31/2020|0.582|1.882|-1.782|-2.051|-0.408|5.646|3.182||-0.408|3.432|3.255||5.059|0.724801|5.5426
38374|08/31/2020|0.803|10.494|11.36|-2.094|1.826|3.063|65.605||1.826|2.619|12.058||-9.707||
38375|08/31/2020|-0.181|6.285|3.224|2.521|0.924|0.441|28.63||0.924|4.549|7.058||2.262||
38376|08/31/2020|1.562|1.886|-4.561|-5.13|2.187|16.844|8.304||2.187|7.603|10.585||10.211|0.58568|2.7404
38377|08/31/2020|-2.622|24.879|71.75|62.629|66.105|-16.596|116.442||66.105|27.586|31.82||2.662||
38378|08/31/2020|-1.137|18.894|52.955|47.639|50.319|-12.144|57.07||50.319|23.752|21.243||3.466|0.014737|0.0792
38380|08/31/2020|5.778|13.608|20.409|17.852|16.786|32.766|4.509||16.786|19.814|15.2||13.177|5.238314|21.8312
38381|08/31/2020|3.032|6.961|5.377|-0.494|2.264|8.241|0.449||2.264|3.935|1.917||3.357|0.382708|2.6433
38382|08/31/2020|3.986|10.81|19.058|14.957|19.83|20.794|10.151||19.83|13.93|12.763||10.43||
38383|08/31/2020|2.866|8.869|13.002|8.988|12.938|21.969|7.479||12.938|14.402|13.471||12.271|2.39519|10.0949
38384|08/31/2020|2.732|10.646|13.012|7.12|16.82|8.975|4.935||16.82|9.198|7.237||5.865|0.287676|0.956
38385|08/31/2020|1.168|5.566|4.969|2.67|3.184|5.284|0.437||3.184|4.038|2.033||3.094|0.234677|1.7899
38386|08/31/2020|1.003|5.395|4.77|2.588|3.2|5.024|0.433||3.2|3.988|1.998||3.204|0.45168|2.4111
38387|08/31/2020|3.084|6.832|5.448|-0.284|2.49|8.008|-0.02||2.49|3.911|1.833||3.372|0.143052|0.3351
38389|08/31/2020|2.887|10.61|11.59|10.362|12.147|7.699|-2.868||12.147|6.791|3.723||3.592|0.090624|0.7768
38391|08/31/2020|4.898|14.5|14.497|11.153|14.801|13.299|-4.915||14.801|7.902|4.1||3.227||
38392|08/31/2020|3.403|20.175|47.377|61.116|53.533|20.474|3.217||53.533|20.93|18.454||15.509||
38393|08/31/2020|5.676|21.834|23.514|26.649|41.079|-1.215|0.503||41.079|10.899|6.537||3.82||
38394|08/31/2020|0.976|7.186|8.715|7.254|9.807|10.955|1.515||9.807|7.91|6.191||6.623|0.303243|2.7004
38395|08/31/2020|0.522|5.925|7.565|7.185|8.596|8.273|1.577||8.596|6.958|5.374||5.786|0.049034|0.5038
38396|08/31/2020|0.473|4.705|5.996|5.572|7.044|7.73|2.083||7.044|6.666|5.177||5.498|0.112211|1.1259
38397|08/31/2020|1.082|6.484|7.404|3.899|6.806|12.823|2.14||6.806|7.623|6.156||6.602|0.2861929|2.5364
38398|08/31/2020|-1.795|-0.327|0.532|1.538|2.351|-2.639|5.868||2.351|2.238|2.622||3.664|0.3367667|3.4666
38399|08/31/2020|-1.726|-0.136|0.894|2.055|3.177|-1.819|6.795||3.177|3.098|3.5||4.475|0.3797135|3.8729
38414|08/31/2020|-0.114|4.617|-14.523|-15.956|-12.724|6.743|24.224||-12.724|4.464|8.887||10.635|1.6136017|13.5124
38429|08/31/2020|-0.967|2.387|3.952|7.483|5.571|1.201|4.547||5.571|4.843|3.404||3.541|0.1547|1.3841
38430|08/31/2020|0.118|2.044|2.214|3.464|3.182|0.938|1.781||3.182|2.443|2.024||1.941|0.1253|1.2506
38460|08/31/2020|2.487|6.236|-11.273|-16.233|-10.257|8.698|10.025||-10.257|-0.286|2.492||2.499|0.6358676|8.1716
38461|08/31/2020|1.578|3.991|-1.336|-4.716|-0.881|1.817|5.233||-0.881|-0.203|0.798||3.144|0.408|5.0945
38474|08/31/2020|0.355|3.689|-3.458|-9.241|-7.578|7.667|-0.389||-7.578|-1.587|0.091||2.695|0.0888|0.8734
