FundataKey|AsOfDate|TotalDist-CurrMth|TotalDist-YTD|TotalDist-12Mth|DistYield|DivDist-CurrMth|DivDist-YTD|DivDist-12Mth|FgnDivDist-CurrMth|FgnDivDist-YTD|FgnDivDist-12Mth|CapGainsDist-CurrMth|CapGainsDist-YTD|CapGainsDist-12Mth|IntIncDist-CurrMth|IntIncDist-YTD|IntIncDist-12Mth|RtnPrinciple-CurrMth|RtnPrinciple-YTD|RtnPrinciple-12Mth|DistFrequency
17193|08/31/2020|||2.505|6.1348|||0.315||||||2.19|||||||Annual
17194|08/31/2020||||||||||||||||||||Annual
17195|08/31/2020||0.1033|0.1939|1.5753||0.1033|0.1939|||||||||||||Quarterly
17197|08/31/2020|||1.165|2.3613|||||||||1.165|||||||Annual
17198|08/31/2020|0.047|0.376|0.562|3.4803|0.047|0.376|0.562|||||||||||||Monthly
17199|08/31/2020||||||||||||||||||||Annual
17202|08/31/2020||0.0904|0.3595|2.1533||0.0904|0.2615||||||0.098|||||||Quarterly
17203|08/31/2020|||0.645|2.8928|||0.385||||||0.26|||||||Annual
17204|08/31/2020||0.0937|0.1773|2.3694||0.0937|0.1773|||||||||||||Quarterly
17206|08/31/2020|||1.28|5.1388|||0.62||||||0.66|||||||Annual
17207|08/31/2020|||0.565|1.2496|||0.565|||||||||||||Annual
17209|08/31/2020|||0.275|1.4101|||0.275|||||||||||||Annual
17210|08/31/2020|||1.408|5.0301|||0.525||||||0.883|||||||Annual
17211|08/31/2020||0.8894|2.1238|3.0062||0.8894|2.1238|||||||||||||Quarterly
17212|08/31/2020|||0.55|1.905|||0.55|||||||||||||Annual
17213|08/31/2020|||0.478|1.8497|||0.478|||||||||||||Annual
17214|08/31/2020||0.2596|0.5193|4.3749||0.2596|0.3293||||||0.19|||||||Quarterly
17216|08/31/2020|||0.171921|1.1869|||0.005991||||||0.16593|||||||Quarterly
17217|08/31/2020|||0.237047|1.4301|||||||||0.237047|||||||Quarterly
17218|08/31/2020||||||||||||||||||||Quarterly
17222|08/31/2020||||||||||||||||||||Quarterly
17223|08/31/2020||0.004114|0.191964|1.3042||0.004114|0.15818||||||0.033784|||||||Quarterly
17224|08/31/2020|||0.260166|1.6123|||0.100004||||||0.160162|||||||Annual
17226|08/31/2020|||0.295206|1.7525|||0.08071||||||0.214496|||||||Quarterly
17234|08/31/2020|||0.212|1.026|||0.212|||||||||||||Annual
17239|08/31/2020||0.1462|0.5028|4.0204||0.1462|0.3378||||||0.165|||||||Quarterly
17240|08/31/2020||0.2519|0.4785|4.4889||0.2519|0.4785|||||||||||||Quarterly
17242|08/31/2020||||||||||||||||||||Annual
17244|08/31/2020|||0.355|1.3247|||0.355|||||||||||||Annual
17247|08/31/2020||||||||||||||||||||No Distribution
17248|08/31/2020||||||||||||||||||||No Distribution
17249|08/31/2020||||||||||||||||||||No Distribution
17252|08/31/2020||||||||||||||||||||No Distribution
17253|08/31/2020||||||||||||||||||||No Distribution
17255|08/31/2020||||||||||||||||||||No Distribution
17258|08/31/2020||||||||||||||||||||No Distribution
17262|08/31/2020||||||||||||||||||||No Distribution
17264|08/31/2020||||||||||||||||||||No Distribution
17265|08/31/2020||||||||||||||||||||No Distribution
17266|08/31/2020||||||||||||||||||||No Distribution
17267|08/31/2020||||||||||||||||||||No Distribution
17268|08/31/2020||||||||||||||||||||No Distribution
17269|08/31/2020||||||||||||||||||||No Distribution
17270|08/31/2020||||||||||||||||||||No Distribution
17271|08/31/2020||||||||||||||||||||No Distribution
17272|08/31/2020||||||||||||||||||||No Distribution
17273|08/31/2020||||||||||||||||||||No Distribution
17274|08/31/2020||||||||||||||||||||No Distribution
17275|08/31/2020||||||||||||||||||||No Distribution
17276|08/31/2020||||||||||||||||||||No Distribution
17277|08/31/2020||||||||||||||||||||No Distribution
17278|08/31/2020||||||||||||||||||||No Distribution
17279|08/31/2020||||||||||||||||||||No Distribution
17280|08/31/2020||||||||||||||||||||No Distribution
17281|08/31/2020||||||||||||||||||||No Distribution
17282|08/31/2020||||||||||||||||||||No Distribution
17283|08/31/2020||||||||||||||||||||No Distribution
17284|08/31/2020||||||||||||||||||||No Distribution
17285|08/31/2020||||||||||||||||||||No Distribution
17286|08/31/2020||||||||||||||||||||No Distribution
17287|08/31/2020||||||||||||||||||||No Distribution
17288|08/31/2020||||||||||||||||||||No Distribution
17289|08/31/2020||||||||||||||||||||No Distribution
17290|08/31/2020||||||||||||||||||||No Distribution
17291|08/31/2020||||||||||||||||||||No Distribution
17292|08/31/2020||||||||||||||||||||No Distribution
17293|08/31/2020||||||||||||||||||||No Distribution
17294|08/31/2020||||||||||||||||||||No Distribution
17295|08/31/2020||||||||||||||||||||No Distribution
17296|08/31/2020||||||||||||||||||||No Distribution
17297|08/31/2020||||||||||||||||||||No Distribution
17298|08/31/2020||||||||||||||||||||No Distribution
17299|08/31/2020||||||||||||||||||||No Distribution
17300|08/31/2020||||||||||||||||||||No Distribution
17301|08/31/2020||||||||||||||||||||No Distribution
17302|08/31/2020||||||||||||||||||||No Distribution
17305|08/31/2020||||||||||||||||||||No Distribution
17306|08/31/2020||||||||||||||||||||No Distribution
17308|08/31/2020||||||||||||||||||||No Distribution
17311|08/31/2020||||||||||||||||||||No Distribution
17315|08/31/2020||||||||||||||||||||No Distribution
17316|08/31/2020||||||||||||||||||||No Distribution
17317|08/31/2020||||||||||||||||||||No Distribution
17318|08/31/2020||||||||||||||||||||No Distribution
17319|08/31/2020||0.11|0.25|0.9099||0.11|0.25|||||||||||||Quarterly
17320|08/31/2020||||||||||||||||||||No Distribution
17321|08/31/2020||||||||||||||||||||No Distribution
17322|08/31/2020||||||||||||||||||||No Distribution
17323|08/31/2020||||||||||||||||||||No Distribution
17324|08/31/2020||||||||||||||||||||No Distribution
17325|08/31/2020||||||||||||||||||||No Distribution
17326|08/31/2020||||||||||||||||||||No Distribution
17327|08/31/2020||||||||||||||||||||No Distribution
17328|08/31/2020||||||||||||||||||||No Distribution
17329|08/31/2020||||||||||||||||||||No Distribution
17330|08/31/2020||||||||||||||||||||No Distribution
17331|08/31/2020||||||||||||||||||||No Distribution
17332|08/31/2020||||||||||||||||||||No Distribution
17333|08/31/2020||||||||||||||||||||No Distribution
17334|08/31/2020||||||||||||||||||||No Distribution
17335|08/31/2020||||||||||||||||||||No Distribution
17336|08/31/2020||||||||||||||||||||No Distribution
17337|08/31/2020||||||||||||||||||||No Distribution
17338|08/31/2020||||||||||||||||||||No Distribution
17339|08/31/2020||||||||||||||||||||No Distribution
17340|08/31/2020||||||||||||||||||||No Distribution
17341|08/31/2020||||||||||||||||||||No Distribution
17342|08/31/2020||||||||||||||||||||No Distribution
17343|08/31/2020||||||||||||||||||||No Distribution
17344|08/31/2020||||||||||||||||||||No Distribution
17345|08/31/2020||||||||||||||||||||No Distribution
17346|08/31/2020||||||||||||||||||||No Distribution
17347|08/31/2020||||||||||||||||||||No Distribution
17348|08/31/2020||||||||||||||||||||No Distribution
17349|08/31/2020||||||||||||||||||||No Distribution
17350|08/31/2020||||||||||||||||||||No Distribution
17351|08/31/2020||||||||||||||||||||No Distribution
17352|08/31/2020||||||||||||||||||||No Distribution
17353|08/31/2020||||||||||||||||||||No Distribution
17354|08/31/2020||||||||||||||||||||No Distribution
17355|08/31/2020||0.2463|2.8217|8.5338||0.2463|0.4417||||||2.38|||||||Quarterly
17369|08/31/2020||0.0031841|0.0075777|0.0757|||||||||||0.0031841|0.0075777||||Monthly
17378|08/31/2020|||0.3829|1.2945|||0.3829|||||||||||||Annual
17379|08/31/2020||||||||||||||||||||Annual
17380|08/31/2020|||0.7349|0.961|||0.7349|||||||||||||Annual
17381|08/31/2020||||||||||||||||||||Annual
17382|08/31/2020||||||||||||||||||||Annual
17383|08/31/2020|||1.0267|2.5583|||1.0267|||||||||||||Annual
17384|08/31/2020||||||||||||||||||||Annual
17385|08/31/2020||||||||||||||||||||Annual
17386|08/31/2020|||0.0933|0.3498|||0.0933|||||||||||||Annual
17387|08/31/2020||||||||||||||||||||Annual
17388|08/31/2020||||||||||||||||||||Annual
17389|08/31/2020||||||||||||||||||||Annual
17390|08/31/2020|||0.0167|0.0648|||0.0167|||||||||||||Annual
17391|08/31/2020|||0.7686|2.4701|||0.7686|||||||||||||Annual
17392|08/31/2020||||||||||||||||||||Annual
17393|08/31/2020||||||||||||||||||||Annual
17394|08/31/2020|||0.6639|1.8446|||0.6639|||||||||||||Annual
17425|08/31/2020||0.0325996|0.0721006|0.721||0.0105221|0.0105221||||||||0.0220775|0.0615785||||Monthly
17429|08/31/2020||0.047159|0.212816|1.0973||0.047159|0.047159||||||0.165657|||||||Quarterly
17432|08/31/2020||0.199601|0.627822|3.5082||0.045819|0.045819|||||0.153782|0.582003|||||||Quarterly
17433|08/31/2020||0.472379|1.00649|4.2864||0.35736|0.35736|||||0.115019|0.64913|||||||Quarterly
17435|08/31/2020|0.037|0.296|0.444|4.3112|0.020348|0.070082|0.087411||||0.016652|0.119072|0.181133||0.106846|0.175456||||Monthly
17436|08/31/2020||0.242668|0.972917|3.222||0.242668|0.242668||||||0.730249|||||||Quarterly
17437|08/31/2020|0.069|0.552|0.828|7.4421|0.030462|0.115702|0.141752||||0.038538|0.270723|0.431687||0.165575|0.254561||||Monthly
17438|08/31/2020||0.069834|0.845981|2.7206||0.069834|0.069834||||||0.776147|||||||Quarterly
17439|08/31/2020||||||||||||||||||||Annual
17442|08/31/2020|||0.324279|2.0301|||||||||0.277583|||0.046696||||Annual
17444|08/31/2020|||0.411688|2.6501|||||||||0.325877|||0.085811||||Annual
17446|08/31/2020|||0.321399|1.9497|||||||||0.317581|||0.003818||||Annual
17448|08/31/2020|||0.433944|2.5745|||||||||0.417624|||0.01632||||Annual
17450|08/31/2020|||0.484929|3.1445|||||||||0.4151|||0.069829||||Annual
17453|08/31/2020|||0.532601|3.7762|||||||||0.421587|||0.111014||||Annual
17455|08/31/2020|||0.494814|3.0522|||||||||0.488936|||0.005878||||Annual
17457|08/31/2020|||0.777713|3.6689|||||||||0.748464|||0.029249||||Annual
17460|08/31/2020|||0.28654|1.5791||||||||||||0.28654||||Annual
17465|08/31/2020|||0.217298|1.562|||0.217298|||||||||||||Annual
17467|08/31/2020||0.168649|0.721322|3.1158||0.168649|0.168649||||||0.552673|||||||Quarterly
17469|08/31/2020||0.048533|0.635807|2.667||0.048533|0.048533||||||0.587274|||||||Quarterly
17470|08/31/2020||0.032775|0.158082|1.0632||0.032775|0.032775||||||0.125307|||||||Quarterly
17473|08/31/2020|||0.245917|2.0081|||0.035412||||||0.210505|||||||Annual
17474|08/31/2020|||0.312204|2.6213|||0.065075||||||0.247129|||||||Annual
17475|08/31/2020|||0.243733|1.9285|||0.002895||||||0.240838|||||||Annual
17476|08/31/2020|||0.329081|2.5466|||0.012376||||||0.316705|||||||Annual
17478|08/31/2020|||0.367746|3.1104|||0.052955||||||0.314791|||||||Annual
17479|08/31/2020|0.000002|0.0252624|0.056634|0.5663|0.000002|0.0252624|0.056634|||||||||||||Monthly
17480|08/31/2020|||0.403898|3.7352|||0.084187||||||0.319711|||||||Annual
17481|08/31/2020|||0.375243|3.019|||0.004458||||||0.370785|||||||Annual
17482|08/31/2020|||0.589779|3.629|||0.022181||||||0.567598|||||||Annual
17483|08/31/2020||0.141528|0.465614|3.3936||0.031843|0.031843|||||0.109685|0.433771|||||||Quarterly
17484|08/31/2020||0.330413|0.734635|4.0808||0.248358|0.248358|||||0.082055|0.486277|||||||Quarterly
17510|08/31/2020|||0.159016|1.2709|||0.159016|||||||||||||Annual
17511|08/31/2020|0.04235|0.3388|0.5082|7.4374|0.011223|0.1038694|0.1038694|||||||0.031127|0.2349306|0.3619806|||0.04235|Monthly
17512|08/31/2020|||2.373565|20.4605|||||||||2.373565|||||||Annual
17513|08/31/2020|||0.076111|0.7444||||||0.076111||||||||||Annual
17514|08/31/2020|||0.038714|0.2417||||||0.038714||||||||||Annual
17515|08/31/2020|||0.233248|1.7577||||||0.233248||||||||||Annual
17520|08/31/2020||||||||||||||||||||Annual
17521|08/31/2020|||3.407623|11.4063|||||||||3.407623|||||||Annual
17522|08/31/2020|||0.183533|1.5669|||0.087389||||||0.096144|||||||Annual
17524|08/31/2020|||0.286583|1.9596|||||||||0.286583|||||||Annual
17525|08/31/2020|0.04095|0.3276|0.4914|5.1353||0.0362381|0.0362381|||||||0.04095|0.2913619|0.4142119|||0.04095|Monthly
17526|08/31/2020||0.2057|0.4114|3.4006|||||||||0.095377||0.2057|0.30855|||0.007473|Quarterly
17527|08/31/2020|0.0182|0.1456|0.2184|1.8861||0.0281308|0.0827308||0.0044996|0.0044996||||0.0182|0.1129696|0.1129696|||0.0182|Monthly
17528|08/31/2020||0.0858088|0.5447608|3.0494|||0.458952|||||0.0858088|0.0858088|||||||Annual
17535|08/31/2020||2.5697402|2.5697402|8.5119||||||||2.5697402|2.5697402|||||||Annual
17536|08/31/2020||0.1011136|0.1011136|0.2879||||||||0.1011136|0.1011136|||||||Annual
17543|08/31/2020||||||||||||||||||||Annual
17547|08/31/2020|||0.032223|0.2243|||0.032223|||||||||||||Annual
17548|08/31/2020||0.026457|0.222803|0.9639||0.026457|0.222803|||||||||||||Quarterly
17549|08/31/2020|0.013398|0.131161|0.201241|1.8093|0.013398|0.131161|0.189868||||||0.011373|||||||Monthly
17550|08/31/2020||0.247285|0.434202|1.4173||0.247285|0.434202|||||||||||||Quarterly
17563|08/31/2020|0.03|0.24|0.376598|3.7223|0.03|0.09|0.136598|||||0.005041|0.014995||0.144959|0.225005||||Monthly
17571|08/31/2020||0.0582285|0.11031|1.1031||0.0582285|0.11031|||||||||||||Monthly
17572|08/31/2020|0.0032914|0.0726659|0.130813|1.3081|0.0032914|0.0726659|0.130813|||||||||||||Monthly
17601|08/31/2020|||0.378144|1.2742|||0.378144|||||||||||||Annual
17602|08/31/2020|0.017154|0.164654|0.253413|2.37|0.017154|0.164654|0.23969||||||0.013723|||||||Monthly
17603|08/31/2020||0.277592|0.528858|2.5366||0.277592|0.528858|||||||||||||Quarterly
17616|08/31/2020|||0.635147|2.3267|||0.635147|||||||||||||Annual
17617|08/31/2020||0.166806|0.46988|2.8039||0.166806|0.46988|||||||||||||Quarterly
17618|08/31/2020|0.025979|0.238366|0.359541|2.9122|0.025979|0.238366|0.341187||||||0.018354|||||||Monthly
17619|08/31/2020||0.27454|0.54464|3.3736||0.27454|0.54464|||||||||||||Quarterly
17632|08/31/2020||||||||||||||||||||No Distribution
17633|08/31/2020||||||||||||||||||||No Distribution
17641|08/31/2020||||||||||||||||||||No Distribution
17643|08/31/2020||0.070554|0.232274|2.0184||0.070554|0.232274|||||||||||||Quarterly
17649|08/31/2020|0.0378|0.3024|0.4536|7.895|0.0378|0.3024|0.4536|||||||||||||Monthly
17650|08/31/2020|0.0494|0.3952|0.7629|11.2636|0.0494|0.3952|0.5719||||||0.191|||||||Monthly
17651|08/31/2020|0.0321|0.2568|0.5068|10.2535|0.0321|0.2568|0.4126||||||0.0942|||||||Monthly
17659|08/31/2020||||||||||||||||||||No Distribution
17660|08/31/2020||||||||||||||||||||No Distribution
17662|08/31/2020||||||||||||||||||||No Distribution
17663|08/31/2020||||||||||||||||||||No Distribution
17670|08/31/2020||0.0337907|0.1249653|1.0378||0.0337907|0.1130088||||||0.0119565|||||||Quarterly
17671|08/31/2020|||0.0811081|0.6238|||0.0811081|||||||||||||Quarterly
17672|08/31/2020|||0.2162449|1.4625|||0.0756441||||||0.1406008|||||||Quarterly
17674|08/31/2020|||0.293259|1.8207|||0.068976||||||0.224283|||||||Quarterly
17676|08/31/2020|||0.215875|1.2553|||0.0312373||||||0.1846377|||||||Annual
17678|08/31/2020|||0.27985|1.5485|||0.036484||||||0.243366|||||||Annual
17688|08/31/2020||0.32|0.67|2.0401||0.32|0.67|||||||||||||Quarterly
17689|08/31/2020|||0.189|1.2113|||0.0302||||||0.1154|||0.0434||||Annual
17690|08/31/2020|||0.265|1.6498|||0.046||||||0.219|||||||Annual
17692|08/31/2020|||0.238|1.5224|||0.0587||||||0.1793|||||||Annual
17694|08/31/2020|||0.2467|1.4471|||0.0808||||||0.1659|||||||Annual
17735|08/31/2020|||0.155024|0.3615|||0.155024|||||||||||||Annual
17737|08/31/2020||0.357203|0.357203|2.0247||0.357203|0.357203|||||||||||||Annual
17738|08/31/2020||0.421322|0.421322|1.1216||0.421322|0.421322|||||||||||||Annual
17747|08/31/2020|||0.148349|1.652||||||||||||0.148349||||Annual
17750|08/31/2020|0.000288|0.067614|0.108087|1.0808||||||||||0.000288|0.067614|0.108087||||Monthly
17751|08/31/2020|||0.039917|0.4916||||||||||||0.039917||||Annual
17752|08/31/2020|||0.786378|5.7267|||||||||0.607796|||0.178582||||Annual
17753|08/31/2020|||2.552117|10.9126|||||||||2.552117|||||||Annual
17764|08/31/2020|0.0376|0.3008|0.4492|9.3315||0.0234|0.0308||||||||||0.0376|0.2774|0.4184|Monthly
17766|08/31/2020|0.0306|0.2448|0.4278|10.4252||0.0165|0.0367||||||0.0511||||0.0306|0.2283|0.34|Monthly
17767|08/31/2020|0.0461|0.3688|0.55|8.0289||0.0162|0.024||||||||||0.0461|0.3526|0.526|Monthly
17768|08/31/2020|0.0438|0.3504|0.7001|10.6231|||0.0119||||||0.1735||||0.0438|0.3504|0.5147|Monthly
17785|08/31/2020||0.167483|0.313372|3.2153||0.167483|0.313372|||||||||||||Quarterly
17787|08/31/2020|||1.868134|11.3839|||0.527031||||||1.341103|||||||Annual
17789|08/31/2020|||0.523657|2.5373|||0.523657|||||||||||||Annual
17790|08/31/2020|||0.109257|0.5665|||0.109257|||||||||||||Annual
17792|08/31/2020|||0.748879|2.0408|||0.748879|||||||||||||Annual
17794|08/31/2020|0.030328|0.191437|0.300834|4.437|0.030328|0.191437|0.300834|||||||||||||Monthly
17798|08/31/2020|||0.471957|0.3714|||0.471957|||||||||||||Annual
17799|08/31/2020|||3.3640844|2.7121|||2.6651711||||||0.6989133|||||||Annual
17800|08/31/2020|||4.2181406|2.3655|||4.2181406|||||||||||||Annual
17830|08/31/2020|||0.010197|0.1554||||||||||||0.010197||||Annual
17840|08/31/2020|||0.346197|3.1936|||||||||0.110889|||0.235308||||Annual
17846|08/31/2020|||0.2283233|3.7631|||0.1838898||||||0.0444335|||||||Annual
17848|08/31/2020|||4.9525776|3.7367|||3.9802888||||||0.9722888|||||||Annual
17854|08/31/2020|3.532104|3.532104|9.2174792|7.2978|3.532104|3.532104|9.2174792|||||||||||||Annual
17856|08/31/2020|0.126128|0.126128|0.3439673|7.0348|0.126128|0.126128|0.3439673|||||||||||||Annual
17858|08/31/2020|0.001689|0.034919|0.073569|0.7356|0.001689|0.034919|0.073569|||||||||||||Monthly
17859|08/31/2020|0.009145|0.099728|0.151047|1.345|0.009145|0.099728|0.151047|||||||||||||Monthly
17860|08/31/2020|0.012766|0.105804|0.157788|1.2307|0.012766|0.105804|0.157788|||||||||||||Monthly
17861|08/31/2020||0.193941|0.36471|2.4759||0.193941|0.36471|||||||||||||Quarterly
17862|08/31/2020|||0.032989|0.3436|||0.032989|||||||||||||Quarterly
17863|08/31/2020|0.030328|0.191437|0.300834|4.437|0.030328|0.191437|0.300834|||||||||||||Monthly
17864|08/31/2020|||0.057945|0.532|||0.057945|||||||||||||Annual
17866|08/31/2020||||||||||||||||||||Annual
17871|08/31/2020||||||||||||||||||||Annual
17872|08/31/2020||||||||||||||||||||Annual
17873|08/31/2020||||||||||||||||||||Annual
17880|08/31/2020|0.001689|0.034919|0.073569|0.7356|0.001689|0.034919|0.073569|||||||||||||Monthly
17881|08/31/2020|0.009145|0.099728|0.151047|1.345|0.009145|0.099728|0.151047|||||||||||||Monthly
17882|08/31/2020|0.012766|0.105804|0.157788|1.2307|0.012766|0.105804|0.157788|||||||||||||Monthly
17883|08/31/2020||0.193941|0.36471|2.4759||0.193941|0.36471|||||||||||||Quarterly
17884|08/31/2020|||0.032989|0.3436|||0.032989|||||||||||||Quarterly
17885|08/31/2020|0.030328|0.191437|0.300834|4.437|0.030328|0.191437|0.300834|||||||||||||Monthly
17886|08/31/2020|||0.057945|0.532|||0.057945|||||||||||||Annual
17888|08/31/2020||||||||||||||||||||Annual
17889|08/31/2020||||||||||||||||||||Annual
17894|08/31/2020||||||||||||||||||||Annual
17895|08/31/2020||||||||||||||||||||Annual
17906|08/31/2020||0.250427|1.1329005|7.2514||0.250427|0.4131242||||||0.7197763|||||||No Distribution
17911|08/31/2020|0.036|0.288|0.424|7.188|0.036|0.288|0.424|||||||||||||Monthly
17932|08/31/2020||||||||||||||||||||Annual
17951|08/31/2020||||||||||||||||||||Annual
17981|08/31/2020|0.01203|0.096238|0.154798|3.3277|||||0.0002491|0.0002491||||0.01203|0.0959889|0.1399089|||0.01464|Monthly
17983|08/31/2020|0.07855|0.628401|0.942601|5.5375|0.018468|0.159748|0.159748|||||||0.060082|0.468653|0.704303|||0.07855|Monthly
17985|08/31/2020|0.00884|0.07072|0.11168|6.5957||0.0007725|0.0007725||0.000058|0.000058||||0.00884|0.0698895|0.1006095|||0.01024|Monthly
17991|08/31/2020|0.00078|0.040596|0.084857|0.8485||||||||||0.00078|0.040596|0.084857||||Monthly
17995|08/31/2020|0.06439|0.51512|0.77268|3.6683||0.0474658|0.0474658|||||||0.06439|0.4676542|0.6608242|||0.06439|Monthly
18025|08/31/2020|0.0445|0.356|0.522|7.1217|0.0445|0.356|0.522|||||||||||||Monthly
18061|08/31/2020||||||||||||||||||||No Distribution
18087|08/31/2020||||||||||||||||||||No Distribution
18088|08/31/2020||||||||||||||||||||No Distribution
18089|08/31/2020||||||||||||||||||||No Distribution
18090|08/31/2020||||||||||||||||||||No Distribution
18091|08/31/2020||||||||||||||||||||No Distribution
18092|08/31/2020||||||||||||||||||||No Distribution
18093|08/31/2020||||||||||||||||||||No Distribution
18094|08/31/2020||||||||||||||||||||No Distribution
18097|08/31/2020||||||||||||||||||||No Distribution
18098|08/31/2020||||||||||||||||||||No Distribution
18099|08/31/2020||||||||||||||||||||No Distribution
18100|08/31/2020||||||||||||||||||||No Distribution
18101|08/31/2020||||||||||||||||||||No Distribution
18102|08/31/2020||||||||||||||||||||No Distribution
18103|08/31/2020||||||||||||||||||||No Distribution
18104|08/31/2020||||||||||||||||||||No Distribution
18105|08/31/2020||||||||||||||||||||No Distribution
18106|08/31/2020||||||||||||||||||||No Distribution
18107|08/31/2020||||||||||||||||||||No Distribution
18108|08/31/2020||||||||||||||||||||No Distribution
18109|08/31/2020||||||||||||||||||||No Distribution
18110|08/31/2020||||||||||||||||||||No Distribution
18111|08/31/2020||||||||||||||||||||No Distribution
18112|08/31/2020||||||||||||||||||||No Distribution
18113|08/31/2020||||||||||||||||||||No Distribution
18114|08/31/2020||||||||||||||||||||No Distribution
18115|08/31/2020||||||||||||||||||||No Distribution
18116|08/31/2020||||||||||||||||||||No Distribution
18117|08/31/2020||||||||||||||||||||No Distribution
18118|08/31/2020||||||||||||||||||||No Distribution
18119|08/31/2020||||||||||||||||||||No Distribution
18120|08/31/2020||||||||||||||||||||No Distribution
18121|08/31/2020||||||||||||||||||||No Distribution
18122|08/31/2020||||||||||||||||||||No Distribution
18129|08/31/2020||||||||||||||||||||Annual
18130|08/31/2020|0.022109|0.200646|0.283544|2.3028|0.022109|0.200646|0.283544|||||||||||||Monthly
18162|08/31/2020|0.0288|0.2304|0.451493|13.1198|||0.101625||||||||||0.0288|0.2304|0.349868|Monthly
18163|08/31/2020|0.047067|0.376536|0.627712|9.9624|0.013189|0.112493|0.229755||||||||||0.033878|0.264043|0.397957|Monthly
18165|08/31/2020|0.033867|0.270936|0.571177|12.2836|||0.162909||||||||||0.033867|0.270936|0.408268|Monthly
18168|08/31/2020|||0.144054|0.7212|||0.144054|||||||||||||Annual
