FundataKey|Date|NAVPS|MER|TotalAssets|DividendIncome|CapitalGains|ReturnOfCapital|DistributionTotal|SplitFactor|DistributionFrequency
56889|08/31/2020|7.8879||216.469603||||||Quarterly
56892|08/31/2020|14.2445||139.160892||||||Quarterly
56893|08/31/2020|26.8015||88.969769||||||Annual
56894|08/31/2020|18.7627||121.761044||||||Quarterly
56895|08/31/2020|15.0627||278.916549||||||Annual
56896|08/31/2020|18.4158||108.575186||||||Annual
56908|08/31/2020|102.6958||||||0.5082||Annual
56909|08/31/2020|102.7077||||||0.5292||Annual
56910|08/31/2020|103.3467||||||0.5893||Annual
56913|08/31/2020|8.7914|4.36|2.964414||||||Monthly
56914|08/31/2020|9.3612|3.18|0.773445||||||Monthly
56915|08/28/2020|8.449||||||0.024244||Monthly
56915|08/31/2020|8.3492|2.88|7.644195||||||Monthly
56916|08/28/2020|8.7983||||||0.031928||Monthly
56916|08/31/2020|8.6951|1.85|4.120766||||||Monthly
56919|08/31/2020|11.155|2.17|479.839117||||||Annual
56921|08/31/2020|12.695|2.38|67.665708||||||Annual
56923|08/21/2020|13.781|||0.003337||0.050326|0.053663||Monthly
56923|08/31/2020|13.944|1.15|347.209472||||||Monthly
56924|08/21/2020|12.13|||0.002719||0.069336|0.072055||Monthly
56924|08/31/2020|12.274|1.12|347.209472||||||Monthly
56927|08/31/2020|10.661|2.18|609.499456||||||Quarterly
56929|08/14/2020|20.105|||0.000097||0.071096|0.071193||Monthly
56929|08/31/2020|20.021|1.14|1044.313283||||||Monthly
56930|08/14/2020|17.907|||||0.096555|0.096555||Monthly
56930|08/31/2020|17.832|1.11|1044.313283||||||Monthly
56931|08/31/2020|14.884|2.18|1408.693869||||||Annual
56933|08/31/2020|12.252|2.15|2485.35514||||||Monthly
56935|08/31/2020|12.266|2.16|564.155575||||||Quarterly
56937|08/31/2020|15.692874|2.29|334.999698||||||Annual
56939|08/31/2020|8.17342|2.18|467.282137||||||Quarterly
56941|08/31/2020|11.772147|2.19|266.193485||||||Quarterly
56943|08/31/2020|11.411048|2.18|1079.996833||||||Annual
56946|08/31/2020|17.018438|2.19|444.18735||||||Annual
56948|08/31/2020|22.330663|2.2|252.298828||||||Annual
56950|08/31/2020|31.112815|2.18|437.126671||||||Annual
56952|08/31/2020|10.0795|1.46|||||||Quarterly
56953|08/31/2020|10.0855|0.92|||||||Quarterly
56955|08/31/2020|10.1025|0.96|||||||Quarterly
56956|08/31/2020|10.0893|1.51|||||||Quarterly
56957|08/31/2020|18.3048||||||||Annual
56958|08/31/2020|16.98||||||||Annual
56959|08/31/2020|13.27|1.58|2898.259339||0.0537||0.0537||Monthly
56960|08/31/2020|13.34|1.85|5339.577774||0.0557||0.0557||Monthly
56961|08/31/2020|13.94|1.92|7900.168464|0.016086|0.056314||0.0724||Monthly
56967|08/31/2020|11.838102|2.45|9.283767||||||No Distribution
56968|08/31/2020|11.663348|2.77|4.657238||||||No Distribution
56969|08/31/2020|12.157225|1.97|2.503524||||||No Distribution
56970|08/31/2020|11.962318|2.32|1.534479||||||No Distribution
56975|08/31/2020|10.131749|3.44|0.807892||||||Annual
56976|08/31/2020|9.979015|3.69|0.906394||||||Annual
56977|08/31/2020|10.461241|2.78|0.023846||||||Annual
56978|08/31/2020|10.258886|3.18|0.180898||||||Annual
56983|08/31/2020|11.507195|2.44|1.007451||||||Quarterly
56984|08/31/2020|11.32086|2.78|0.963877||||||Quarterly
56985|08/31/2020|11.790619|2.06|0.309211||||||Quarterly
56987|08/31/2020|11.633203|2.33|0.14481||||||Quarterly
56992|08/31/2020|9.8676|0.02|2545.159215||||||Annual
56994|08/31/2020|11.915641|3.45|3.941447||||||Annual
56996|08/31/2020|11.712506|3.79|2.341032||||||Annual
56997|08/31/2020|12.315603|2.9|0.994652||||||Annual
56998|08/31/2020|12.05177|3.26|0.811937||||||Annual
56999|08/31/2020|11.36534|3.13|2.77703||||||Monthly
57000|08/31/2020|11.09815|3.54|2.283556||||||Monthly
57001|08/31/2020|11.653628|2.67|0.18081||||||Monthly
57002|08/31/2020|11.457393|2.98|0.476873||||||Monthly
57007|08/31/2020|11.491983|3.32|1.762101||||||Annual
57010|08/31/2020|11.278945|3.71|0.75809||||||Annual
57012|08/31/2020|11.824002|2.85|0.066142||||||Annual
57049|08/31/2020|11.611161|3.17|0.000116||||||Annual
57050|08/31/2020|13.712749|3.45|13.707315||||||Monthly
57051|08/31/2020|13.479103|3.76|16.454001||||||Monthly
57052|08/31/2020|14.184777|2.85|4.159203||||||Monthly
57053|08/31/2020|13.90956|3.21|4.955816||||||Monthly
57058|08/31/2020|10.380815|3.38|0.503785||||||Annual
57059|08/31/2020|10.185988|3.75|0.574574||||||Annual
57060|08/31/2020|10.767853|2.75|0.406091||||||Annual
57061|08/31/2020|10.552921|3.18|0.076359||||||Annual
57063|08/31/2020|15.1295||255.963512||||||Annual
57079|08/31/2020|18.8463|1.05|||||||Annual
57115|08/31/2020|11.1076||||||||Annual
57116|08/31/2020|10.7314|0.98|9.998646||||||Quarterly
57118|08/31/2020|11.1177|0.06|110.598659||||||Quarterly
57119|08/31/2020|60.0202|0.76|19.041454|0.2855|||0.2855||Monthly
57121|08/31/2020|24.9215|0.75|10.717449|0.1105|||0.1105||Monthly
57126|08/31/2020|12.506|2.418219|53.697599||||||Annual
57127|08/31/2020|13.2377|1.077031|29.60796||||||Annual
57128|08/31/2020|12.46|2.572617|3.722509||||||Annual
57129|08/31/2020|8.8503|2.593227|0.558391|||0.05|0.05||Monthly
57130|08/31/2020|9.5982|2.418219|||||||Annual
57131|08/31/2020|10.1598|1.077031|||||||Annual
57132|08/31/2020|9.5629|2.572617|||||||Annual
57133|08/31/2020|6.7925|2.594242|||0.05||0.05||Monthly
57138|08/31/2020|18.7456|1.87|611.048802||||||Annual
57141|08/31/2020|19.0692|1.03|105.960112||||||Annual
57142|08/31/2020|19.037|0.76|436.780774||||||Annual
57144|08/31/2020|19.1531|0.02|1292.344349||||||Annual
57145|08/31/2020|23.0416|1.9|968.50229||||||Quarterly
57147|08/31/2020|23.6926|1.05|83.711813||||||Quarterly
57149|08/31/2020|24.855|0.03|3773.781349||||||Quarterly
57150|08/31/2020|18.8538|1.98|38.549328||||||Annual
57153|08/31/2020|20.2578|1.05|15.803847||||||Annual
57154|08/31/2020|20.6393|0.8|83.451944||||||Annual
57159|08/31/2020|7.8668|2.04|11.382667||||||Annual
57161|08/31/2020|8.4441|1.21|2.253595||||||Annual
57162|08/31/2020|8.6192|0.94|6.11654||||||Annual
57163|08/31/2020|13.2299|2.05|6.88406||||||Annual
57165|08/31/2020|14.1263|1.22|3.286529||||||Annual
57166|08/31/2020|14.3492|0.95|2.652124||||||Annual
57168|08/31/2020|16.2752|0.7|46.653387|0.0423|||0.0423||Monthly
57169|08/31/2020|16.1559|0.77|172.665692|0.0424|||0.0424||Monthly
57170|08/31/2020|12.9745|0.1|95.913282||||||Annual
57171|08/31/2020|13.0171|1.26|3.289493||||||Annual
57289|08/28/2020|14.9938|||||0.079|0.079||Monthly
57289|08/31/2020|14.843|2.27|0.328937||||||Monthly
57295|08/31/2020|13.5799|2.39|9.469756||||||Annual
57296|08/28/2020|9.9999|||0.0203532|||0.0203532||Monthly
57296|08/31/2020|10.0141||||||||Monthly
57299|08/28/2020|9.4293|||0.0234422|||0.0234422||Monthly
57299|08/31/2020|9.4235|1.16|||||||Monthly
57300|08/31/2020|13.7423|1.24|1.80651||||||Annual
57303|08/28/2020|15.3611|||||0.081|0.081||Monthly
57303|08/31/2020|15.208|1.17|0.184033||||||Monthly
57304|08/28/2020|12.2438|||0.025|||0.025||Annual
57304|08/31/2020|12.1857||||||||Annual
57307|08/31/2020|13.9323|1.55|||||||Annual
57309|08/28/2020|8.8539|||0.0014264|||0.0014264||Monthly
57309|08/31/2020|8.8506||||||||Monthly
57310|08/28/2020|11.6024|||0.0110359||0.0089641|0.02||Monthly
57310|08/31/2020|11.5398|2.35|55.847188||||||Monthly
57311|08/28/2020|8.8541|||0.0084218||0.0068408|0.0152626||Monthly
57311|08/31/2020|8.8567||0.267338||||||Monthly
57312|08/28/2020|12.282|||0.02|||0.02||Monthly
57312|08/31/2020|12.217|1.17|15.193699||||||Monthly
57315|08/28/2020|15.0755|||0.0295496||0.0484504|0.078||Monthly
57315|08/31/2020|14.9957|1.19|0.623882||||||Monthly
57316|08/28/2020|12.3777|||0.02|||0.02||Monthly
57316|08/31/2020|12.3118||||||||Monthly
57319|08/28/2020|12.3865|||0.02|||0.02||Monthly
57319|08/31/2020|12.322|0.14|0.009643||||||Monthly
57320|08/28/2020|14.0394|||0.0134003||0.0595997|0.073||Monthly
57320|08/31/2020|13.9637|2.38|2.019062||||||Monthly
57321|08/31/2020|9.2435|1.93|||||||Quarterly
57323|08/31/2020|15.9909|2.39|23.022639||||||Annual
57324|08/31/2020|12.2729||0.016067||||||Annual
57325|08/31/2020|17.2068|1.24|3.826473||||||Annual
57326|08/31/2020|13.206||0.003788||||||Annual
57327|08/28/2020|18.241|||||0.095|0.095||Monthly
57327|08/31/2020|18.0566|1.19|0.258643||||||Monthly
57328|08/31/2020|18.3744|0.15|0.292337||||||Annual
57329|08/28/2020|16.9072|||||0.089|0.089||Monthly
57329|08/31/2020|16.7346|2.43|2.105534||||||Monthly
57330|08/28/2020|10.2469|||0.025718|||0.025718||Monthly
57330|08/31/2020|10.2607||||||||Monthly
57333|08/28/2020|11.4335|||0.033|||0.033||Monthly
57333|08/31/2020|11.3628||||||||Monthly
57334|08/28/2020|10.255|||0.0139888|||0.0139888||Monthly
57334|08/31/2020|10.258||||||||Monthly
57335|08/31/2020|16.2675|1.76|||||||Annual
57340|08/28/2020|11.8334|||0.03|||0.03||Monthly
57340|08/31/2020|11.8375|1.44|||||||Monthly
57341|08/28/2020|9.667|||0.0204552|||0.0204552||Monthly
57341|08/31/2020|9.6745||||||||Monthly
57342|08/28/2020|8.898|||0.05|||0.05||Monthly
57342|08/31/2020|8.8844|1.39|||||||Monthly
57344|08/31/2020|15.535||||||||Annual
57365|08/25/2020|12.23|||||0.052|0.052||Monthly
57365|08/31/2020|12.26|2.3893|59.808114||||||Monthly
57366|08/25/2020|12.23|||||0.052|0.052||Monthly
57366|08/31/2020|12.26|2.3893|59.808114||||||Monthly
57367|08/25/2020|12.23|||||0.052|0.052||Monthly
57367|08/31/2020|12.26|2.3893|59.808114||||||Monthly
57368|08/25/2020|12.76|||||0.053|0.053||Monthly
57368|08/31/2020|12.79|1.3405|59.808114||||||Monthly
57369|08/25/2020|8.81|||||0.04|0.04||Monthly
57369|08/31/2020|8.75|2.3903|29.409841||||||Monthly
57370|08/25/2020|8.81|||||0.04|0.04||Monthly
57370|08/31/2020|8.75|2.3903|29.409841||||||Monthly
57371|08/25/2020|8.81|||||0.04|0.04||Monthly
57371|08/31/2020|8.75|2.3903|29.409841||||||Monthly
57372|08/25/2020|9.54|||||0.043|0.043||Monthly
57372|08/31/2020|9.47|1.1959|29.409841||||||Monthly
57373|08/25/2020|7.87|||||0.035|0.035||Monthly
57373|08/31/2020|7.81|1.2696|4.147324||||||Monthly
57374|08/25/2020|9.55|||||0.043|0.043||Monthly
57374|08/31/2020|9.45|2.6721|27.019985||||||Monthly
57375|08/25/2020|9.55|||||0.043|0.043||Monthly
57375|08/31/2020|9.45|2.6721|27.019985||||||Monthly
57377|08/25/2020|9.55|||||0.043|0.043||Monthly
57377|08/31/2020|9.45|2.6721|27.019985||||||Monthly
57378|08/25/2020|10.32|||||0.046|0.046||Monthly
57378|08/31/2020|10.22|1.4529|27.019985||||||Monthly
57379|08/25/2020|12.03|||||0.05|0.05||Monthly
57379|08/31/2020|11.97|2.4283|184.206596||||||Monthly
57380|08/25/2020|12.03|||||0.05|0.05||Monthly
57380|08/31/2020|11.97|2.4283|184.206596||||||Monthly
57381|08/25/2020|12.03|||||0.05|0.05||Monthly
57381|08/31/2020|11.97|2.4283|184.206596||||||Monthly
57382|08/25/2020|12.97|||||0.054|0.054||Monthly
57382|08/31/2020|12.92|1.3184|184.206596||||||Monthly
57383|08/25/2020|11.63|||||0.048|0.048||Monthly
57383|08/31/2020|11.58|1.2733|28.626034||||||Monthly
57384|08/25/2020|8.91|||0.001433||0.035567|0.037||Monthly
57384|08/31/2020|8.88|2.1448|139.083339||||||Monthly
57385|08/25/2020|8.91|||0.001433||0.035567|0.037||Monthly
57385|08/31/2020|8.88|2.1448|139.083339||||||Monthly
57386|08/25/2020|8.91|||0.001433||0.035567|0.037||Monthly
57386|08/31/2020|8.88|2.1448|139.083339||||||Monthly
57387|08/25/2020|9.5|||0.009195||0.029805|0.039||Monthly
57387|08/31/2020|9.48|1.0644|139.083339||||||Monthly
57395|08/25/2020|8.9|||||0.038|0.038||Monthly
57395|08/31/2020|8.87|1.1396|29.021462||||||Monthly
57396|08/25/2020|9.01|||||0.039|0.039||Monthly
57396|08/31/2020|8.97|1.2391|10.082416||||||Monthly
57398|08/25/2020|8.79|||||0.037|0.037||Monthly
57398|08/31/2020|8.76|1.9822|181.781847||||||Monthly
57399|08/25/2020|8.79|||||0.037|0.037||Monthly
57399|08/31/2020|8.76|1.9822|181.781847||||||Monthly
57400|08/25/2020|8.79|||||0.037|0.037||Monthly
57400|08/31/2020|8.76|1.9822|181.781847||||||Monthly
57401|08/25/2020|9.07|||||0.038|0.038||Monthly
57401|08/31/2020|9.04|1.0446|181.781847||||||Monthly
57402|08/25/2020|8.47|||||0.036|0.036||Monthly
57402|08/31/2020|8.43|2.2106|538.350818||||||Monthly
57403|08/25/2020|8.47|||||0.036|0.036||Monthly
57403|08/31/2020|8.43|2.2106|538.350818||||||Monthly
57404|08/25/2020|8.47|||||0.036|0.036||Monthly
57404|08/31/2020|8.43|2.2106|538.350818||||||Monthly
57405|08/25/2020|8.76|||||0.037|0.037||Monthly
57405|08/31/2020|8.73|1.1933|538.350818||||||Monthly
57407|08/25/2020|8.64|||||0.037|0.037||Monthly
57407|08/31/2020|8.6|2.2022|276.038041||||||Monthly
57408|08/25/2020|8.64|||||0.037|0.037||Monthly
57408|08/31/2020|8.6|2.2022|276.038041||||||Monthly
57409|08/25/2020|8.64|||||0.037|0.037||Monthly
57409|08/31/2020|8.6|2.2022|276.038041||||||Monthly
57410|08/25/2020|9.12|||||0.039|0.039||Monthly
57410|08/31/2020|9.08|1.2504|276.038041||||||Monthly
57411|08/25/2020|8.59|||||0.037|0.037||Monthly
57411|08/31/2020|8.55|2.3131|108.861676||||||Monthly
57412|08/25/2020|8.59|||||0.037|0.037||Monthly
57412|08/31/2020|8.55|2.3131|108.861676||||||Monthly
57413|08/25/2020|8.59|||||0.037|0.037||Monthly
57413|08/31/2020|8.55|2.3131|108.861676||||||Monthly
57414|08/25/2020|9|||||0.039|0.039||Monthly
57414|08/31/2020|8.96|1.2594|108.861676||||||Monthly
57415|08/24/2020|9.4921|||0.0312|||0.0312||Monthly
57415|08/31/2020|9.4924||17.086008||||||Monthly
57419|08/31/2020|59.431||||||||Annual
57420|08/31/2020|60.067||||||||Annual
57421|08/31/2020|18.304|2.4|||||||Semi Annual
57422|08/31/2020|19.5119|1.15|||||||Semi Annual
57423|08/31/2020|19.1398|1.61|||||||Semi Annual
57448|08/25/2020|9.32|||||0.04|0.04||Monthly
57448|08/31/2020|9.28|2.3773|235.88377||||||Monthly
57449|08/31/2020|12.03|2.3867|235.88377||||||Quarterly
57450|08/31/2020|12.01|1.2808|235.88377||||||Quarterly
57451|08/25/2020|9.83|||||0.042|0.042||Monthly
57451|08/31/2020|9.8|1.2792|235.88377||||||Monthly
57467|08/28/2020|9.859||||0.0333||0.0333||Monthly
57467|08/31/2020|9.7975|2.33|208.167969||||||Monthly
57468|08/28/2020|10.6239||||0.0333||0.0333||Monthly
57468|08/31/2020|10.5586|1.23|208.167969||||||Monthly
57469|08/28/2020|11.4379||||0.0333||0.0333||Monthly
57469|08/31/2020|11.3688||208.167969||||||Monthly
57472|08/28/2020|9.942||||0.033624||0.033624||Monthly
57472|08/31/2020|9.88|2.27|208.167969||||||Monthly
57473|08/28/2020|8.7916||||0.045261||0.045261||Monthly
57473|08/31/2020|8.7368|2.31|208.167969||||||Monthly
57474|08/28/2020|10.6122||||0.035638||0.035638||Monthly
57474|08/31/2020|10.547|1.23|208.167969||||||Monthly
57475|08/28/2020|9.3997||||0.048032||0.048032||Monthly
57475|08/31/2020|9.342|1.21|208.167969||||||Monthly
57481|08/31/2020|12.4204|2.38|54.036198||||||Annual
57482|08/31/2020|13.1945|1.29|54.036198||||||Annual
57483|08/31/2020|14.0029||54.036198||||||Annual
57487|08/31/2020|12.03|2.3867|235.88377||||||Quarterly
57488|08/31/2020|12.03|2.3867|235.88377||||||Quarterly
57489|08/25/2020|9.32|||||0.04|0.04||Monthly
57489|08/31/2020|9.28|2.3773|235.88377||||||Monthly
57491|08/25/2020|9.32|||||0.04|0.04||Monthly
57491|08/31/2020|9.28|2.3773|235.88377||||||Monthly
57493|08/28/2020|9.8102||||0.033464||0.033464||Monthly
57493|08/31/2020|9.7349|2.43|54.036198||||||Monthly
57494|08/28/2020|8.7067||||0.045199||0.045199||Monthly
57494|08/31/2020|8.6398|2.44|54.036198||||||Monthly
57495|08/28/2020|10.4788||||0.035454||0.035454||Monthly
57495|08/31/2020|10.3994|1.24|54.036198||||||Monthly
57496|08/28/2020|9.2644||||0.04774||0.04774||Monthly
57496|08/31/2020|9.1941|1.32|54.036198||||||Monthly
57497|08/28/2020|8.8782||||0.0417||0.0417||Monthly
57497|08/31/2020|8.8496|2.2|125.655127||||||Monthly
57498|08/28/2020|9.5956||||0.0417||0.0417||Monthly
57498|08/31/2020|9.5656|1.09|125.655127||||||Monthly
57499|08/28/2020|10.2981||||0.0417||0.0417||Monthly
57499|08/31/2020|10.2668||125.655127||||||Monthly
57502|08/28/2020|9.0898||||0.038128||0.038128||Monthly
57502|08/31/2020|9.0607|2.13|125.655127||||||Monthly
57503|08/28/2020|8.0186||||0.047779||0.047779||Monthly
57503|08/31/2020|7.9928|2.2|125.655127||||||Monthly
57504|08/28/2020|9.7186||||0.040473||0.040473||Monthly
57504|08/31/2020|9.6883|1.06|125.655127||||||Monthly
57505|08/28/2020|8.5873||||0.050774||0.050774||Monthly
57505|08/31/2020|8.5605|1.06|125.655127||||||Monthly
57506|08/28/2020|8.9674||||0.0417||0.0417||Monthly
57506|08/31/2020|8.9236|2.24|225.169386||||||Monthly
57507|08/28/2020|9.7145||||0.0417||0.0417||Monthly
57507|08/31/2020|9.6679|1.14|225.169386||||||Monthly
57508|08/28/2020|10.4435||||0.0417||0.0417||Monthly
57508|08/31/2020|10.3944||225.169386||||||Monthly
57511|08/28/2020|9.1672||||0.038846||0.038846||Monthly
57511|08/31/2020|9.1224|2.25|225.169386||||||Monthly
57512|08/28/2020|8.1035||||0.048762||0.048762||Monthly
57512|08/31/2020|8.0639|2.22|225.169386||||||Monthly
57513|08/31/2020|8.74|1.51|||||||Quarterly
57514|08/28/2020|9.8013||||0.041214||0.041214||Monthly
57514|08/31/2020|9.7543|1.11|225.169386||||||Monthly
57515|08/31/2020|8.8|0.42|||||||Quarterly
57516|08/28/2020|8.6804||||0.051839||0.051839||Monthly
57516|08/31/2020|8.6387|1.11|225.169386||||||Monthly
57522|08/31/2020|57.8883|0.96|||||||Semi Annual
57523|08/31/2020|48.9089|2.11|||||||Semi Annual
57529|08/31/2020|18.5688|2.25|||||||Semi Annual
57536|08/31/2020|7.6399|2.23|||||||Quarterly
57537|08/10/2020|8.2919|||0.0132384|||0.0132384||Quarterly
57537|08/31/2020|8.2175|1.37|||||||Quarterly
57553|08/21/2020|22.79|||0.064533|||0.064533||Monthly
57553|08/31/2020|22.7|0.51|711.920462||||||Monthly
57554|08/14/2020|19.17|||0.050746|||0.050746||Monthly
57554|08/31/2020|19.238|0.92|206.970765||||||Monthly
57555|08/14/2020|19.307|||0.0785|||0.0785||Monthly
57555|08/31/2020|19.507|0.9|221.251336||||||Monthly
57556|08/31/2020|20.715|0.8|654.601193||||||Annual
57557|08/31/2020|23.27|0.8|347.209472||||||Annual
57558|08/31/2020|18.519|0.79|23.956421||||||Annual
57559|08/31/2020|21.861|0.8|220.958069||||||Annual
57561|08/31/2020|43.629|0.79|570.166173||||||Annual
57562|08/31/2020|33.416|0.8|437.126671||||||Annual
57563|08/31/2020|28.473|0.96|138.391298||||||Annual
57564|08/31/2020|26.792|0.96|106.099819||||||Annual
57565|08/31/2020|36.381|1.08|398.688674||||||Annual
57566|08/31/2020|27.376|1.09|305.660807||||||Annual
57567|08/31/2020|34.304|0.97|417.060505||||||Annual
57568|08/31/2020|26.854|0.98|319.745855||||||Annual
57569|08/31/2020|30.895|0.97|4070.313401||||||Annual
57570|08/28/2020|9.502|||||0.0315|0.0315||Monthly
57570|08/31/2020|9.493|1.735564|2582.489899||||||Monthly
57571|08/31/2020|25.878|0.96|3120.568407||||||Annual
57572|08/28/2020|8.481|||||0.043|0.043||Monthly
57572|08/31/2020|8.473|1.735322|2582.489899||||||Monthly
57573|08/31/2020|32.62|0.86|1044.313283||||||Annual
57574|08/31/2020|30.264|0.97|579.37577||||||Annual
57575|08/28/2020|9.613|||||0.0325|0.0325||Monthly
57575|08/31/2020|9.592|1.815325|3111.182157||||||Monthly
57576|08/31/2020|23.765|0.98|444.18735||||||Annual
57577|08/28/2020|8.596|||||0.044|0.044||Monthly
57577|08/31/2020|8.578|1.815057|3111.182157||||||Monthly
57578|08/31/2020|26.157|0.96|197.910615||||||Annual
57579|08/28/2020|9.164|||||0.039|0.039||Monthly
57579|08/31/2020|9.127|1.884655|3533.677618||||||Monthly
57580|08/31/2020|20.109|0.97|151.731218||||||Annual
57581|08/28/2020|8.178|||||0.0495|0.0495||Monthly
57581|08/31/2020|8.146|1.884803|3533.677618||||||Monthly
57583|08/28/2020|9.812|||||0.04|0.04||Monthly
57583|08/31/2020|9.762|2.00949|3198.118954||||||Monthly
57584|08/28/2020|8.841|||||0.051|0.051||Monthly
57584|08/31/2020|8.796|2.010505|3198.118954||||||Monthly
57585|08/28/2020|9.578|||||0.0475|0.0475||Monthly
57585|08/31/2020|9.514|2.216972|1421.33277||||||Monthly
57587|08/28/2020|8.484|||||0.0565|0.0565||Monthly
57587|08/31/2020|8.427|2.219018|1421.33277||||||Monthly
57590|08/31/2020|27.46|0.98|67.665708||||||Annual
57591|08/31/2020|21.623|0.96|51.876957||||||Annual
57592|08/31/2020|29.939|0.98|436.956856||||||Annual
57593|08/31/2020|23.636|0.95|334.999698||||||Annual
57594|08/31/2020|31.857|1.07|41.491263||||||Annual
57595|08/31/2020|24.342|1.07|31.809915||||||Annual
57596|08/31/2020|24.418|1.02|121.68467||||||Annual
57597|08/31/2020|18.799|1.02|93.291425||||||Annual
57598|08/28/2020|9.633|||||0.048|0.048||Monthly
57598|08/31/2020|9.562|2.276505|903.55692||||||Monthly
57599|08/28/2020|8.61|||||0.058|0.058||Monthly
57599|08/31/2020|8.546|2.276505|903.55692||||||Monthly
57616|08/31/2020|1|||0.0002542|||0.0002542||Monthly
57617|08/31/2020|1|||0.0004659|||0.0004659||Monthly
57620|08/31/2020|10.0893|1.51|||||||Quarterly
57621|08/28/2020|9.554||||||0.0405||Monthly
57621|08/31/2020|9.516|0.850815|3533.677618||||||Monthly
57622|08/28/2020|8.874||||||0.0535||Monthly
57622|08/31/2020|8.839|0.850815|3533.677618||||||Monthly
57623|08/28/2020|9.997||||||0.0335||Monthly
57623|08/31/2020|9.976|0.850815|3111.182157||||||Monthly
57624|08/28/2020|9.196||||||0.0465||Monthly
57624|08/31/2020|9.177|0.847137|3111.182157||||||Monthly
57625|08/28/2020|9.949||||||0.033||Monthly
57625|08/31/2020|9.941|0.816323|2582.489899||||||Monthly
57626|08/28/2020|8.957||||||0.045||Monthly
57626|08/31/2020|8.949|0.816323|2582.489899||||||Monthly
57627|08/28/2020|10.349||||||0.042||Monthly
57627|08/31/2020|10.297|0.977288|3198.118954||||||Monthly
57628|08/28/2020|9.506||||||0.0545||Monthly
57628|08/31/2020|9.459|0.977288|3198.118954||||||Monthly
57629|08/28/2020|10.144||||||0.05||Monthly
57629|08/31/2020|10.077|1.069268|1421.33277||||||Monthly
